"IDVEHICULO","PLACAVEHICULO","MODELO","CAPPASAJEROS","CAPPASAJEROSPIE","CAPPASAJEROSSENTADOS","IDEMPRESA","NOMBRES","IDENTIDADOPERA"
2297,"STW606",2012,54,19,35,46,"TRANSPORTES MEDELLIN CASTILLA",2
2300,"STW874",2012,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2301,"STW878",2011,56,22,34,46,"TRANSPORTES MEDELLIN CASTILLA",1
2303,"STW955",2013,51,14,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2304,"STW956",2013,51,14,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2305,"STW990",2012,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2309,"TGA241",2007,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2320,"TNF626",2008,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2321,"TNF654",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2327,"TPN341",2002,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2330,"TPP684",2003,30,5,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2331,"TPQ433",2005,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2332,"TPQ437",2004,40,12,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2334,"TPQ855",2004,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2337,"TPS001",2005,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2338,"TPS002",2005,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2339,"TPS426",2005,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2341,"TPS488",2005,41,12,29,46,"TRANSPORTES MEDELLIN CASTILLA",2
2342,"TPS499",2005,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2344,"TPS512",2005,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2345,"TPS542",2005,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2346,"TPS775",2005,52,20,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2347,"TPS776",2005,52,20,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2348,"TPS855",2006,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2349,"TPS917",2006,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2350,"TPT205",2006,40,12,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2351,"TPT222",2006,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2352,"TPT277",2006,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2353,"TPT352",2005,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2355,"TPT469",2006,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2357,"TPT599",2006,41,12,29,46,"TRANSPORTES MEDELLIN CASTILLA",2
2360,"TPT973",2006,41,12,29,46,"TRANSPORTES MEDELLIN CASTILLA",2
2361,"TPT990",2006,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2362,"TPU098",2006,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2363,"TPU232",2006,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2364,"TPU326",2006,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2365,"TPU358",2006,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2366,"TPU387",2006,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2367,"TPU511",2006,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2368,"TPU576",2006,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2369,"TPU775",2006,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2370,"TPU825",2006,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2371,"TPV125",2006,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2372,"TPV253",2006,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2373,"TPV285",2006,51,20,31,46,"TRANSPORTES MEDELLIN CASTILLA",1
2374,"TPV292",2006,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2375,"TPV670",2006,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2376,"TPV678",2006,30,5,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2378,"TPV842",2006,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2379,"TPV924",2007,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2380,"TPW002",2007,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2381,"TPW005",2007,37,10,27,46,"TRANSPORTES MEDELLIN CASTILLA",2
2382,"TPW039",2006,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2384,"TPW110",2007,40,12,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2385,"TPW134",2007,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2387,"TPW360",2006,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2389,"TPW405",2007,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2390,"TPW452",2007,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2391,"TPX146",2007,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2392,"TPX255",2007,45,18,27,46,"TRANSPORTES MEDELLIN CASTILLA",1
2394,"TPX338",2007,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2397,"TPX997",2007,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2399,"TPY088",2007,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2400,"TPY194",2007,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2401,"TPY195",2007,45,18,27,46,"TRANSPORTES MEDELLIN CASTILLA",1
2405,"TPY628",2007,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2406,"TPY674",2007,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2408,"TPY954",2007,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2409,"TPY963",2007,45,18,27,46,"TRANSPORTES MEDELLIN CASTILLA",1
2410,"TPZ022",2007,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2411,"TPZ109",2007,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2412,"TPZ267",2007,41,12,29,46,"TRANSPORTES MEDELLIN CASTILLA",2
2413,"TPZ276",2007,50,19,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2414,"TPZ341",2007,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2415,"TPZ367",2007,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2416,"TPZ449",2007,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2417,"TPZ479",2008,27,0,27,46,"TRANSPORTES MEDELLIN CASTILLA",2
2418,"TPZ570",2007,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2420,"TPZ604",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2421,"TPZ708",2008,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2422,"TPZ790",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2423,"TPZ816",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2425,"TPZ843",2008,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2426,"TPZ874",2007,40,10,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2427,"TPZ887",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2428,"TPZ893",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2429,"TPZ930",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2431,"TPZ964",2008,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2432,"TPZ967",2008,50,19,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2438,"TRD704",2003,41,12,29,46,"TRANSPORTES MEDELLIN CASTILLA",2
2444,"TRE023",2004,49,18,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2448,"TRE117",2005,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2451,"TRE386",2006,49,18,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2452,"TRE797",2007,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2453,"TRE873",2007,49,18,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2454,"TRF105",2008,50,19,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2455,"TRF126",2008,49,18,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2456,"TSE067",2005,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2457,"TSE171",2008,55,35,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2458,"TSE174",2008,55,35,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2460,"TSE229",2008,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2461,"TSE263",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2462,"TSE264",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2463,"TSE265",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2464,"TSE309",2008,55,35,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2465,"TSE386",2007,40,12,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2466,"TSE525",2007,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2467,"TSE633",2008,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2468,"TSE640",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2469,"TSE732",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2471,"TSF040",2008,50,19,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2473,"TSF131",2008,50,19,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2474,"TSF152",2008,36,6,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2475,"TSF288",2008,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2476,"TSF289",2008,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2477,"TSF290",2008,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2478,"TSF294",2008,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2479,"TSF330",2008,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2480,"TSF340",2008,45,15,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2481,"TSF502",2008,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2482,"TSF602",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2483,"TSF650",2008,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2484,"TSF651",2008,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2486,"TSF876",2008,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2487,"TSF938",2008,40,10,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2488,"TSF969",2009,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2489,"TSG158",2008,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2490,"TSG161",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2491,"TSG282",2008,51,19,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2493,"TSG352",2008,57,21,36,46,"TRANSPORTES MEDELLIN CASTILLA",2
2494,"TSG423",2008,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2495,"TSG508",2009,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2497,"TSG978",2009,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2498,"TSH031",2009,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2499,"TSH034",2009,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2500,"TSH151",2009,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2501,"TSH312",2008,46,14,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2502,"TSH431",2008,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2503,"TSH565",2007,47,15,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2504,"TSH722",2009,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2507,"TSH786",2008,47,30,17,46,"TRANSPORTES MEDELLIN CASTILLA",2
2508,"TSH878",2009,50,19,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2509,"TSI131",2009,50,19,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2510,"TSI147",2009,41,12,29,46,"TRANSPORTES MEDELLIN CASTILLA",2
2511,"TSI164",2007,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2512,"TSI389",2009,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2513,"TSI423",2009,41,12,29,46,"TRANSPORTES MEDELLIN CASTILLA",2
2514,"TSI454",2009,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2515,"TSI576",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2517,"TSI677",2009,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2518,"TSI733",2009,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2519,"TSI764",2009,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2521,"TSI920",2009,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2522,"TSI986",2009,43,13,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2523,"TSJ125",2010,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2524,"TSJ263",2010,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2525,"TSJ277",2010,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2527,"TSJ576",2010,50,18,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2528,"TSJ653",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2529,"TSJ870",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2530,"TSJ871",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2531,"TSJ872",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2532,"TSJ873",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2533,"TSJ908",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2534,"TSJ925",2010,51,18,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2536,"TSJ947",2009,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2537,"TSK087",2009,47,15,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2538,"TSK088",2009,47,15,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2539,"TSK125",2009,49,18,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2540,"TSK130",2009,58,23,35,46,"TRANSPORTES MEDELLIN CASTILLA",1
2541,"TSK358",2009,47,15,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2542,"TSK411",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2543,"TSK495",2009,46,16,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2544,"TSK611",2010,46,15,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2547,"TSK719",2010,40,9,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
2548,"TSK745",2009,51,16,35,46,"TRANSPORTES MEDELLIN CASTILLA",2
2549,"TSK800",2010,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2550,"TSK839",2010,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2551,"TSK899",2010,47,15,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2552,"TSY722",2013,51,14,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2554,"TSY760",2013,51,20,31,46,"TRANSPORTES MEDELLIN CASTILLA",1
2555,"TSY934",2013,51,14,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2556,"TSY959",2013,51,14,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2557,"TSY966",2013,55,22,33,46,"TRANSPORTES MEDELLIN CASTILLA",1
2561,"TSZ371",2013,55,20,35,46,"TRANSPORTES MEDELLIN CASTILLA",2
2562,"TSZ387",2013,47,8,39,46,"TRANSPORTES MEDELLIN CASTILLA",2
2563,"TSZ472",2013,56,22,34,46,"TRANSPORTES MEDELLIN CASTILLA",1
2564,"TSZ514",2013,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2565,"TSZ595",2013,55,22,33,46,"TRANSPORTES MEDELLIN CASTILLA",1
2566,"TSZ746",2013,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2567,"TSZ747",2013,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2569,"TSZ788",2013,47,10,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2570,"TSZ888",2013,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2571,"TSZ890",2013,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2572,"TSZ904",2013,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2573,"TSZ905",2013,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2575,"TTM248",2013,47,10,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2576,"TTM402",2013,47,10,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2577,"TTM422",2013,60,40,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2578,"TTM694",2013,47,10,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
2579,"TTN088",2013,54,35,19,46,"TRANSPORTES MEDELLIN CASTILLA",2
2580,"TTN089",2013,54,35,19,46,"TRANSPORTES MEDELLIN CASTILLA",2
2581,"TTN090",2013,54,35,19,46,"TRANSPORTES MEDELLIN CASTILLA",2
2582,"TTN221",2014,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2583,"TTN260",2014,44,18,26,46,"TRANSPORTES MEDELLIN CASTILLA",1
2586,"VKH766",2005,53,32,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2588,"VKI304",2007,52,20,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2589,"WDW950",2014,50,20,30,46,"TRANSPORTES MEDELLIN CASTILLA",1
2591,"WDX339",2014,44,16,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2592,"WDX379",2014,56,15,41,46,"TRANSPORTES MEDELLIN CASTILLA",2
2594,"WDX450",2014,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2595,"WDX630",2012,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2596,"WDX631",2014,44,16,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2597,"WDX638",2013,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2598,"WDX800",2015,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2600,"WDX999",2015,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2601,"WDY083",2015,44,18,26,46,"TRANSPORTES MEDELLIN CASTILLA",1
2602,"WDY099",2015,52,20,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
2603,"WDY146",2015,44,18,26,46,"TRANSPORTES MEDELLIN CASTILLA",1
2604,"WDY177",2015,44,18,26,46,"TRANSPORTES MEDELLIN CASTILLA",1
2605,"WDY299",2013,40,14,26,46,"TRANSPORTES MEDELLIN CASTILLA",2
2606,"WDY300",2013,40,14,26,46,"TRANSPORTES MEDELLIN CASTILLA",2
2607,"WDY321",2013,40,14,26,46,"TRANSPORTES MEDELLIN CASTILLA",2
2608,"WDY324",2015,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2609,"WDY325",2013,40,14,26,46,"TRANSPORTES MEDELLIN CASTILLA",2
2610,"WDY447",2015,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2611,"WDY495",2012,46,18,28,46,"TRANSPORTES MEDELLIN CASTILLA",2
2612,"WDY500",2014,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2613,"WDY522",2014,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2614,"WDY880",2015,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2615,"WDZ309",2015,35,10,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2616,"WDZ718",2013,40,22,18,46,"TRANSPORTES MEDELLIN CASTILLA",2
2619,"WHL197",2005,30,9,21,46,"TRANSPORTES MEDELLIN CASTILLA",1
2622,"WMP821",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2623,"WMP822",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2624,"WMP823",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2625,"WMP824",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2626,"WMP825",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2627,"WMP826",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2628,"WMP827",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2629,"WMP828",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2630,"WMP902",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2631,"WMP911",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2632,"WMP926",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2633,"WMP940",2016,53,20,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2634,"WMP997",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2635,"WMQ033",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2636,"WMQ035",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2637,"WMQ036",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2638,"WMQ039",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2639,"WMQ040",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2640,"WMQ041",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2641,"WMQ043",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2642,"WMQ044",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2643,"WMQ045",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2644,"WMQ046",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2645,"WMQ101",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2646,"WMQ102",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2647,"WMQ150",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2648,"WMQ192",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2649,"WMQ193",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2650,"WMQ439",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2651,"WMQ441",2016,79,58,21,46,"TRANSPORTES MEDELLIN CASTILLA",2
2652,"WMQ525",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2653,"WMQ640",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2654,"WMQ641",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2655,"WMQ642",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2656,"WMQ643",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2657,"WMQ649",2015,40,15,25,46,"TRANSPORTES MEDELLIN CASTILLA",2
2658,"WMR027",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2659,"WMR159",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2660,"WMR166",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2661,"WMR173",2014,40,16,24,46,"TRANSPORTES MEDELLIN CASTILLA",1
2662,"WMR182",2017,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2663,"WMR218",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2664,"WMR311",2014,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2665,"WMR350",2014,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2666,"WMR367",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2667,"WMR368",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2668,"WMR370",2014,47,14,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
2669,"WMR396",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
2670,"WMR402",2014,47,19,28,46,"TRANSPORTES MEDELLIN CASTILLA",1
4311,"EQR753",2017,46,22,24,48,"TRASANCOOP",2
4312,"EQS178",2017,45,17,28,48,"TRASANCOOP",2
4313,"EQT083",2017,44,16,28,48,"TRASANCOOP",2
4314,"SMU144",2010,55,19,36,48,"TRASANCOOP",2
4315,"SMX593",2012,51,18,33,48,"TRASANCOOP",2
4316,"SMX599",2012,51,14,37,48,"TRASANCOOP",2
4317,"STV992",2012,51,14,37,48,"TRASANCOOP",2
4318,"STW084",2012,51,14,37,48,"TRASANCOOP",2
4319,"STW476",2012,51,14,37,48,"TRASANCOOP",2
4320,"STW585",2013,51,14,37,48,"TRASANCOOP",2
4321,"STW634",2013,51,18,33,48,"TRASANCOOP",2
4322,"TPS838",2005,41,12,29,48,"TRASANCOOP",2
4323,"TPU161",2006,41,12,29,48,"TRASANCOOP",2
4324,"TPU297",2006,41,12,29,48,"TRASANCOOP",2
4326,"TPY512",2007,46,14,32,48,"TRASANCOOP",2
4327,"TPZ134",2007,41,12,29,48,"TRASANCOOP",2
4328,"TPZ730",2008,41,12,29,48,"TRASANCOOP",2
4329,"TSK095",2010,46,15,31,48,"TRASANCOOP",2
4330,"TSY608",2013,51,14,37,48,"TRASANCOOP",2
4331,"TSY887",2013,51,14,37,48,"TRASANCOOP",2
4332,"TSZ885",2013,50,15,35,48,"TRASANCOOP",2
4333,"TTN020",2013,47,10,37,48,"TRASANCOOP",2
4334,"WDX321",2014,47,10,37,48,"TRASANCOOP",2
4335,"WDX555",2014,44,11,33,48,"TRASANCOOP",2
4336,"WDY161",2015,44,11,33,48,"TRASANCOOP",2
4337,"WDY377",2015,44,11,33,48,"TRASANCOOP",2
4338,"WDY501",2015,44,11,33,48,"TRASANCOOP",2
4339,"WDY961",2015,44,11,33,48,"TRASANCOOP",2
4340,"WMQ991",2017,45,22,23,48,"TRASANCOOP",2
4779,"SMV143",2011,80,36,44,42,"SOTRAMES",2
4782,"TSZ950",2013,55,18,37,42,"SOTRAMES",2
4783,"TTN470",2014,55,18,37,42,"SOTRAMES",2
4784,"WDW909",2014,55,18,37,42,"SOTRAMES",2
4785,"WDX376",2014,51,14,37,42,"SOTRAMES",2
4786,"WDX569",2014,51,14,37,42,"SOTRAMES",2
4787,"WDX950",2014,55,18,37,42,"SOTRAMES",2
